followers_count,post_count,like_count,friends_count,posts_count,reposts_count,videos_count,photos_count
0.07733151877912647,0.9001388785890322,0.1446099401169665,0.021652825258155414,0.003093260751165059,0.38588427870784114,0.01933287969478162,0.1144506477931072
0.2216524705502782,0.6371251044561703,0.04091013828613304,0.03219158422515387,0.05633527239401927,0.5157360056071526,0.24780813273321572,0.46007139121782403
0.2882395318728248,0.28166729498973103,0.19435043354291442,0.4074786867518109,0.007511127866392828,0.10421689914620048,0.7144960382906178,0.33518408103777997
0.018327735215329908,0.3436450352874358,0.052119497018594425,0.0034364503528743575,0.002863708627395298,0.2067597628979405,0.8986317672766445,0.1689588090163226
0.0596599887328853,0.9533569973726792,0.04282047578408703,0.006014111767427954,0.018764028714375214,0.10368328687045791,0.15275843889267002,0.22637116692598816
0.005507526654944889,0.4755537438596645,0.08250698585003978,0.002647849353338889,0.015887096120033334,0.06524300806627023,0.08430752341031023,0.8691300717399569
0.0052814874951358105,0.16074092376500293,0.9775344463823107,0.0025259288020214746,0.030311145624257695,0.12147421238812364,0.004133338039671503,0.053503764624636685
0.006770793385329401,0.15624907812298616,0.19426968713291282,0.09010363505092202,0.056249668124275023,0.06145797072837456,0.05338510169202027,0.9591089245449301
0.09131384894162356,0.5707115558851472,0.604954249238256,0.1027280800593265,0.09131384894162356,0.29106289350142506,0.05707115558851472,0.43944789803156337
0.06482730319669254,0.39893725044118483,0.799370515571524,0.005485387193566291,0.006981401882720734,0.20744737022941612,0.302693638772249,0.25083179621489493
0.09171383541312284,0.6852183105578142,0.47280063428489183,0.02266491334922001,0.011596002178670703,0.49493845662599045,0.07431983214511678,0.21768858635413638
0.01715038707672611,0.4351590750811103,0.07052136775579171,0.0069113500159941055,0.0011518916693323508,0.3003877497692253,0.8456164732532047,0.004479578714070253
0.017925706259572172,0.9521110839012763,0.19871925796325723,0.010755423755743305,0.006145956431853317,0.22893687708653604,0.028681130015315477,0.01690138018759662
0.23000998761112904,0.5088716540069226,0.03663875908849843,0.46307320514629957,0.007124203156096917,0.37961825388916426,0.5648475359476841,0.09566787095330145
0.07500036850151842,0.15306197653371106,0.1477048073550312,0.019898056949382438,0.018367437184045328,0.10714338357359775,0.5617374538787197,0.788269179148612
0.09284906446446674,0.8440824042224249,0.14138380270725617,0.040093914200565184,0.05486535627445762,0.47268614636455797,0.013716339068614405,0.17514709887615318
0.0,0.7443700118982979,0.08651668997940742,0.03264780753939903,0.014691513392729564,0.6611181026728303,0.0016323903769699514,0.008161951884849758
0.07593433979238952,0.7301378826191299,0.2701510165690781,0.01752330918285912,0.05549047907905388,0.617696648695784,0.05549047907905388,0.01168220612190608
0.08187944031793402,0.33496134675518463,0.8989990367634983,0.001116537822517282,0.01209582641060389,0.20711776607695584,0.17083028684514417,0.025866459554983703
0.0,0.2164517886620382,0.12730018988361252,0.005805220385571906,0.14554516823826708,0.07090662042377113,0.11029918732586622,0.9479095572440984
0.015249304294306648,0.5083101431435549,0.5371143845883564,0.029651425016707374,0.05506693217388512,0.23297548227412937,0.4108840323743736,0.4752699838392239
0.006106874143443687,0.9537410693523177,0.027022918084738314,0.005190843021927133,0.007022905264960239,0.18671767693579072,0.021526731355638994,0.23282457671879053
0.002098373666709845,0.7931852460163215,0.1542304645031736,0.05350852850110105,0.14164022250291453,0.4752816355097799,0.16157477233665807,0.26859182933886017
0.002602055611563599,0.8846989079316238,0.05308193447589742,0.006244933467752638,0.046316589885832066,0.43454328713112106,0.06453097916677726,0.1389497696574962
0.020773797877237047,0.7632112698376219,0.20954439597908672,0.02980588391081837,0.04696684737462289,0.5130224867074192,0.08670802592238071,0.31521980257198823
0.001387401221990996,0.09538383401188098,0.9905177599251968,0.0034685030549774904,0.005116042006091798,0.09026779200578919,0.0032950779022286156,0.03971435997949226
0.00958676381834629,0.7870614739753435,0.0626690301458563,0.001006018425382018,0.30168717250573696,0.4254866163821594,0.0691785611336223,0.31571225290665095
0.016756618178025116,0.7875610543671805,0.023656402133682516,0.0029570502667103146,0.015770934755788345,0.38244516782786736,0.007885467377894173,0.4819991934737813
0.18739851613659836,0.7274706286136006,0.1184254511696559,0.02472619310135673,0.045548250449867655,0.5426748696455661,0.2876046671263072,0.2043164377322635
0.0,0.7706883198065273,0.20471408494860882,0.01376229142511656,0.528127933438848,0.23911981351140021,0.0,0.16686778352953827
0.16583979216625855,0.6481677373215601,0.4038388832140189,0.045574294030422194,0.045574294030422194,0.6025934432911378,0.008861668283693204,0.14811645559887213
0.06034019646146093,0.9769649630754501,0.11991227161011683,0.04369756801735219,0.02483592244736228,0.0284204885737857,0.07331291196661235,0.13715232774196282
0.013655251874240024,0.08642564477367104,0.9461879589821506,0.025754842142553972,0.0,0.08642564477367104,0.21122427582685202,0.21053287066866266
0.13404423709866176,0.7446902061036765,0.06255397731270883,0.03723451030518382,0.0789371618469897,0.4691548298453162,0.430430939127925,0.10276724844230735
0.19777799874335053,0.25887172610386194,0.011908099400777649,0.2448926528942534,0.25317654812957696,0.005695177974284963,0.2857943856186636,0.8294250104367736
0.023162002823125964,0.05886394348042841,0.011802294432166096,0.046766591687458156,0.0576837140372118,0.0011802294432166096,0.012539937834176477,0.995080949312004
0.10786913494387773,0.860275476910571,0.028688599719116418,0.3591812684833376,0.036338892977547464,0.12584732410119068,0.07114772730340872,0.3102193916293789
0.022097032380778696,0.9885595625791622,0.003186083738623905,0.003751356659992662,0.0033402490808153843,0.14717651334546555,0.012384615822715501,0.020298436721878105
0.044326468475491716,0.7743279961812458,0.3168335076259578,0.0042185701532073076,0.006863046965665621,0.5439436948292229,0.018952083822617906,0.042059774064813156
0.03221343660475984,0.03745748442413935,0.7779919514893743,0.04944387943986394,0.016481293146621313,0.004869472975138116,0.21425681090607707,0.5862096312377808
0.0016361912671488852,0.9705886596727187,0.05366707356248344,0.014398483150910189,0.02781525154153105,0.11453338870042197,0.18587132794811337,0.08017337209029538
0.0,0.09171862893337508,0.005095479385187505,0.04755780759508338,0.018683424412354186,0.00339698625679167,0.04076383508150004,0.9936184801115634
0.004408517725831908,0.47331449401886216,0.8099649385369352,0.0192371682581756,0.004007743387119916,0.30539004609853765,0.06973473493588656,0.14628263362987695
0.7553586134034915,0.2249765043644055,0.1141755759649358,0.163107965664194,0.05905633239565645,0.16592017196874906,0.1265492837049781,0.5405060517354843
0.03168687915007391,0.7072594267810616,0.01056229305002464,0.00559180220295422,0.024231142879468287,0.06150982423249642,0.09423222230904334,0.6966971337310369
0.00622812983362883,0.8401587449928531,0.2743571039531879,0.001916347641116563,0.004790869102791407,0.4677485200692011,0.0,0.0027148258249151307
0.0026949504362329493,0.8309430511718261,0.039076781325377764,0.0015720544211358873,0.005165321669446487,0.5549352106609682,0.0008983168120776498,0.004042425654349424
0.02657015145502726,0.45119125112310443,0.47024154839274657,0.07569986546620974,0.004511912511231044,0.18398576573575479,0.0005013236123590049,0.7314311504317882
0.0881340372317073,0.2630866783036039,0.02959725130915544,0.08287230366563522,0.02565095113460138,0.2367780104732435,0.030912684700673456,0.9260651076286858
0.044231731156956486,0.5303051638710374,0.01911952250010377,0.07923662807256937,0.03595611694049366,0.004185368109475453,0.20070742524984558,0.8176687333875226
0.07989394974341005,0.5398239847527706,0.6996118842395906,0.03023014314615515,0.03130979111566069,0.27423058425440744,0.36276171775386185,0.06369923020082693
0.024238282943602737,0.8837277961237558,0.29764611454744166,0.0033933596121043835,0.07562344278404054,0.14639922897936056,0.002423828294360274,0.3204301005144282
0.041901935596250474,0.8580601145989858,0.016017122139181068,0.022452572998673464,0.013728961833583773,0.5084006178998991,0.04776534637934354,0.01658916221558039
0.09609447457704415,0.6598781121185096,0.1115224865504228,0.004628403592013594,0.07714005986689323,0.01278320992079945,0.22326537327189386,0.6977869415388114
0.03708739323826165,0.3165996983754043,0.8747197380829027,0.02623254643681921,0.003165996983754043,0.3134337013916503,0.09317076837904754,0.1601089903212759
0.01824843175407496,0.4053179452932872,0.5784752866041762,0.024736763044412725,0.029400251159342992,0.3759176941339442,0.5979402804751895,0.020681555987951624
0.36521681144693313,0.36041132708578927,0.44270524677037787,0.03123564834743507,0.03604113270857893,0.24748244459890864,0.5141868266423927,0.4613264986698103
0.004790749875339537,0.5310228777484788,0.0944297204344034,0.001096677682306641,0.06072131167297823,0.47030156607550055,0.41304344708349067,0.5599982565125806
0.0020917687122066525,0.7310731649162251,0.5166668719150432,0.034514183751409765,0.00836707484882661,0.43927142956339704,0.06484483007840623,0.012550612273239916
0.06745589164469892,0.7922760606896991,0.15078375779403289,0.02116263267284672,0.03438927809337592,0.5158391714006388,0.011903980878476281,0.2777595538311132
0.012979836234694052,0.8402372711501416,0.016431920339665874,0.006351834753148153,0.060618596883305204,0.33333324117607915,0.13435511336550332,0.400856006269328
0.0033396221971934764,0.8008414028869957,0.019035846524002815,0.008349055492983691,0.11221130582570081,0.4445037144464517,0.016698110985967383,0.3843905148969691
0.027690664725940187,0.7911618493125767,0.09395046960586849,0.027690664725940187,0.1463649421228267,0.23734855479377304,0.0899946603593056,0.5271115821045043
0.02323991223993091,0.8270377464514543,0.46025130544732734,0.010609525153011936,0.010104309669535178,0.31525446168949756,0.010609525153011936,0.0626467199511181
0.0078978362160651,0.5541648411605679,0.013821213378113926,0.012504907342103076,0.008555989234070525,0.5304713325123726,0.00921414225207595,0.641041039537284
0.00678113137292937,0.7785743428178165,0.2458788005221427,0.013813415759670938,0.032649891795585854,0.5510297123039644,0.04847253166575438,0.16149138788124387
0.0406678407076915,0.8133568141538299,0.06456019712346026,0.010675308185769018,0.03405931659269163,0.5495241975626813,0.05083480088461437,0.16368805884845827
0.007446753006261766,0.9308441257827207,0.11449382747127465,0.011170129509392649,0.3341730411559967,0.07912175069153127,0.02792532377348162,0.03909545328287427
0.009347287668458822,0.6851561860980317,0.11185587576589058,0.01370935524707294,0.02430294793799294,0.6424702390787365,0.2894543414666082,0.14363665383865057
0.0,0.012688079034348439,0.005709635565456797,0.01243431745366147,0.0,0.001649450274465297,0.0027913773875566563,0.9998206279066569
0.30580936993546937,0.4335099859524785,0.04368705284792419,0.053768680428214394,0.31757126877914127,0.08569383443246668,0.28900665730165237,0.7225166432541309
0.00446800327531862,0.26465472734137296,0.9288978809387411,0.011616808515828412,0.005808404257914206,0.25854845619843747,0.0072977386830204135,0.004170136390297379
0.1549400089859373,0.9031187911162291,0.048854957788358605,0.27498361955161843,0.005583423747240983,0.022333694988963933,0.06839694090370205,0.2777753314252389
0.5037962337575099,0.35873357318626026,0.0076636877282924365,0.22370669416396494,0.05455815787522473,0.04525225134801249,0.6970306457637406,0.27662263324026987
0.2129467029539898,0.7845744988957317,0.032959884220496144,0.10663491953689928,0.04426964841380364,0.12246858940752978,0.5561172621909202,0.020357575547953498
0.02636732940981906,0.9902208031906887,0.014459503224739484,0.02024330451463528,0.010206708158639636,0.06804472105759758,0.09934529274409246,0.05953913092539788
0.02959723566406007,0.7360550631216843,0.2374825813997201,0.1067614572167881,0.06377499589517706,0.11451311417642289,0.16419418832680943,0.5877165367577643
0.017738420111411593,0.969609333166852,0.05276042904932678,0.2016115475568815,0.0031838189943559267,0.12438119537950487,0.0130081747483685,0.021498358733317638
0.0007391067182903814,0.9770990815798841,0.024094879016266432,0.014043027647517246,0.0015521241084098009,0.16718593967728426,0.0635631777729728,0.1118268464773347
0.06512994340506448,0.44697019983867775,0.06959964540345125,0.6295894529156233,0.07215376083110084,0.14494605051911408,0.4169593435637951,0.4412234401264662
0.09232170912949632,0.9187433520860449,0.09516863408062616,0.1403127297342565,0.03741672792913507,0.03517985832467591,0.2891662343219026,0.17996632726785075
0.02439750182371333,0.4647143204516825,0.12779643812421268,0.3218146669127901,0.06506000486323554,0.39965431558844694,0.484464679070879,0.5146711099002383
0.09059428034852003,0.3134750185069897,0.23009066358413044,0.05391770318320223,0.05391770318320223,0.12413610732876793,0.22977718856562346,0.8755357266900222
0.09891972579197944,0.045376021005495155,0.525000563033579,0.022688010502747578,0.03267073512395651,0.0054451225206594185,0.525000563033579,0.6597673454198996
0.0036810320986126787,0.6790978360212019,0.016196541233895786,0.007046547160201413,0.08129822320650287,0.12504991900715642,0.12231543801961557,0.7080202310817301
0.03419880793308085,0.6938888566132347,0.5030694210445952,0.00793015836129411,0.0019825395903235276,0.4351674400760144,0.09169245605246316,0.25773014674205863
0.01630826717169897,0.061309275081575076,0.028692740738177135,0.03089987464111384,0.04806647166395486,0.013120184867457066,0.029305833488992888,0.995417390224453
0.022934541437526018,0.722013341551745,0.3576089609332761,0.007644847145842007,0.0004247137303245559,0.4259878715155296,0.39923090650508253,0.09683473051399874
0.08584799151039144,0.3357184025546034,0.050837358101125656,0.0623477033315692,0.046520978639709325,0.19279828260992937,0.016306322409795022,0.9131540549485212
0.20415788279054747,0.19380985916441623,0.4171547024284154,0.09507246706508071,0.014659700137019248,0.07911926397479506,0.2817680599865317,0.8073614266637806
0.1712654296873862,0.8884394165033159,0.03478829040525032,0.05418945236202454,0.026760223388654095,0.4114384346005567,0.025422212219221387,0.08094967575067863
0.22239648763125286,0.5702474041826996,0.7213629662911151,0.20814030252668536,0.025661133188221483,0.22239648763125286,0.09979329573197243,0.039917318292788974
0.25239735094767557,0.4483079057685179,0.17932316230740716,0.15556284330167572,0.004931386963453697,0.2958832178072218,0.016139084607666644,0.7688480583930082
0.19576629695901454,0.5678034920097559,0.6864005017857564,0.03736618116230153,0.011372316005917857,0.35172948789731656,0.20307707153424745,0.040615414306849486
0.012557038434795822,0.7534223060877493,0.047716746052224125,0.01632414996523457,0.015068446121754987,0.6454317755485053,0.11175764206968282,0.018835557652193732
0.0026191540146893975,0.05238308029378795,0.016937195961658102,0.013008464939624008,0.0035795104867421767,0.04513675418648062,0.012746549538155067,0.9972865436598995
0.004576580311441364,0.5629193783072878,0.004576580311441364,0.01456184644549525,0.12689609045360145,0.09444397551792633,0.10193292511846674,0.804646029302509
0.10099427893388015,0.1485209984321767,0.008911259905930601,0.035645039623722403,0.002970419968643534,0.07129007924744481,0.30224023180947956,0.9327118701540696
0.1389103038268083,0.5256065550203558,0.17044669712802965,0.02628032775101779,0.06157105358809882,0.27181367559624114,0.44526383875295855,0.6314787325315989
0.016372758656520884,0.956040691747435,0.0410924138830328,0.014125517272292526,0.008346896569991038,0.17079034520135508,0.16148034518098048,0.1688641383005879
0.017349146735996565,0.7346056515200737,0.38286952591356804,0.008555743595833923,0.03850084618125265,0.5468546115003848,0.11312594310047075,0.007842764962847762
0.06804347877699336,0.1596404694383306,0.48677257894310644,0.039255853140573095,0.026170568760382065,0.1230016731737957,0.8269899728280733,0.17795986757059803
0.0,0.9669441567234395,0.051189167114142585,0.00011300036890539202,0.005198016969648033,0.24961781491201096,0.007910025823377442,0.00011300036890539202
0.009642769202186978,0.7853499805781172,0.23999781125443145,0.010714188002429976,0.39856779369039513,0.3642823920826192,0.017142700803887963,0.1832126148415526
0.10121525602567198,0.6957664103023465,0.2073851050036496,0.007785788925051692,0.007077989931865173,0.6787792344658702,0.0007077989931865173,0.042467939591191044
0.03930322476502801,0.7746010547440937,0.04530788410412951,0.018013978017304505,0.41104622566758464,0.003275268730419001,0.0,0.47655160027596466
0.017378909643292112,0.3924269919453058,0.8482029125903537,0.015136469689318937,0.026348669459184817,0.23994107507512982,0.06839441859618187,0.25115327484499567
0.054302260171844835,0.8119232169924877,0.0015664113511109088,0.040726695128883626,0.0015664113511109088,0.5795721999110363,0.01618625062814606,0.0015664113511109088
0.016567819906998595,0.9172547566692859,0.021839398968316333,0.008283909953499298,0.11070316028767244,0.19806075616093777,0.19806075616093777,0.2590604567276144
0.006257739020145541,0.7926469425517685,0.004867130349002087,0.000417182601343036,0.009317078096661139,0.6090865979608326,0.012515478040291081,0.020441947465808765
0.058863625232095,0.8108971820766191,0.10047411893064491,0.008119120721668276,0.12787615136627534,0.3389732901296505,0.0294318126160475,0.44350696942112955
0.012163874771258259,0.35173871213555136,0.8048430473649215,0.02838237446626927,0.12366606017445897,0.22705899573015417,0.20475855864951403,0.344643118518984
0.019525562904335936,0.30508692038024904,0.926243890274436,0.012813650655970458,0.018915389063575438,0.2028828020528656,0.05125460262388183,0.06559368788175354
0.040631280900476324,0.6075705555211414,0.7249076190561617,0.010632484721619973,0.04442859687248346,0.23163627429243513,0.06949088228773054,0.20771318366879019
0.3575199691815913,0.6942135323914393,0.2976440520128296,0.0008677669154892992,0.07115688707012253,0.3722720067449094,0.39743724729409907,0.006942135323914394
0.15175034817201233,0.7098000156432835,0.09056069165103962,0.04160896643426145,0.4503558719943592,0.12237931304194544,0.10279862295523416,0.48462207964610393
0.009688588579380021,0.6588240233978414,0.24376488865720133,0.14842917703610192,0.0034878918885768075,0.6553361315092646,0.011626306295256026,0.2340763000778213
0.0018396026188312717,0.719577288016023,0.0028430222291028744,0.0006271372564197517,0.026047100716633687,0.6935301872993894,0.0012124653624115199,0.023078651036246862
0.04428798146660559,0.5843553110177127,0.5757437590658727,0.019683547318491375,0.020913769025897085,0.5634415419918156,0.001230221707405711,0.08242485439618263
0.25758602327814994,0.8888260234373287,0.026799743439867397,0.1746803421332364,0.13515554065717297,0.00809776420485202,0.1831637141573671,0.2460177886997899
0.6902688256783513,0.28823527393303383,0.10631911900763404,0.6461993207217238,0.03129740299791824,0.00874486260235951,0.01622402140700909,0.10125630381679432
0.15944291138867667,0.7929052890680136,0.03447414300295711,0.14866974170025257,0.13843523049624967,0.062484384192859774,0.0026932924221060245,0.5472770201719442
0.012050206409482307,0.13897904725602928,0.00035704315287354984,0.013924682962068443,0.04641560987356148,0.0024100412818964614,0.09220639422959424,0.9847250156252505
0.0043792867126217225,0.9785203353159481,0.1502095342429251,0.005943317681415195,0.0023460464531902085,0.11717720018200695,0.019519106490542535,0.07591806322523514
0.04503253081274087,0.48683817094855,0.7898949323640223,0.05720348508645462,0.03772995824851262,0.22881394034581848,0.04016414910325537,0.27993194829541623
0.0,0.2888075350637811,0.1617322196357174,0.5776150701275622,0.014440376753189054,0.04043305490892935,0.7422353651139174,0.06353765771403184
0.20821840761819327,0.4842288549260309,0.19853383051967266,0.13719817556237543,0.08231890533742525,0.15172504121015634,0.24211442746301545,0.7586252060507818
0.30966985547606424,0.03535342958923355,0.8707418769200115,0.16105451257317505,0.00654693140541362,0.02291425991894767,0.14075902521639283,0.3135980143193124
0.09120506694519276,0.5539039431549512,0.6591975976770436,0.028918679763109897,0.02595266132586786,0.36037124012490795,0.008156550702415612,0.34479964332938723
0.04958543661115176,0.9777756343322982,0.12580767801341808,0.02397312431200312,0.00881063543090713,0.09814638073033756,0.12355379453109301,0.010859620414839021
0.016684232593343395,0.9987526821394529,0.016191102565953935,0.009040717168806766,8.218833789824333e-05,0.0350944202825499,0.01660204425544515,0.01906769439239245
0.024572560345457167,0.9807250983446385,0.020528974465824974,0.033437344773881585,0.013997028044880665,0.10451114273510896,0.03265973210472155,0.15443387609518333
0.04798200676245284,0.8588779210479058,0.0386854929522276,0.03718605524090095,0.001199550169061321,0.1517430963862571,0.48251905550491636,0.035986505071839626
0.08639389164893423,0.5730207099164005,0.0982950910087364,0.07581504777355454,0.13972889618730688,0.2613856007541735,0.7453677080527948,0.07317033680470961
0.11763950792511416,0.8207407529659126,0.125299754952796,0.03556543262852288,0.013679012549431878,0.447577290617411,0.24293926287791015,0.18986469418611446
0.9731234816558635,0.024740427499725343,0.13607235124848938,0.11133192374876404,0.012370213749862672,0.008246809166575114,0.10720851916547648,0.09896170999890137
0.16568730136514995,0.6605400414423978,0.21649807378379593,0.31591045460288586,0.09941238081908996,0.3446295868395119,0.022091640182019992,0.5103168882046618
0.03557615188084096,0.12771582581683194,0.05656352205515002,0.029177563413063812,0.011261515703287787,0.086252972545636,0.03659992603568531,0.9846147934215481
0.4267569652968845,0.3030944355801737,0.16609575069793517,0.39887227722350854,0.2188341824888854,0.08426025309128828,0.6565025474666562,0.23095795991209234
0.024633342099592843,0.11457368418415276,0.11342794734231124,0.0696035131418728,0.004869381577826492,0.10970430260632627,0.7143669208881924,0.6679645787936106
0.09626623210598727,0.7999535130689687,0.027936083042521796,0.03171122939961934,0.09626623210598727,0.05360707827078507,0.07663547104908006,0.5753323048216651
0.12230618360560323,0.7463173244505177,0.17472311943657604,0.11731409447884392,0.07238529233801008,0.46052022194354686,0.14352256239433034,0.38189481819708765
0.01227559336550894,0.8183728910339293,0.21379991778261404,0.16162864597920104,0.017390423934471,0.4992074635306969,0.08695211967235499,0.034780847868942
0.007592942385413528,0.1687320530091895,0.16324826128639086,0.06074353908330822,0.010967583445597319,0.07761674438422718,0.9621945322849031,0.09575544008271505
0.0031291784391339183,0.8850760862073398,0.04717838262078831,0.002647766371574854,0.004814120675590643,0.44699110472859127,0.00553623877692924,0.12059372292354562
0.0004968147603624276,0.8940181612721884,0.0014904442810872826,0.0027324811819933515,0.37261107027182067,0.24840738018121378,0.0017388516612684966,0.01316559114960433
0.104851511146559,0.8340461113930829,0.38187396957354725,0.01012770278120172,0.14297933338167135,0.3479163778954003,0.07506415002537746,0.01787241667270892
0.013124267310570325,0.4374755770190108,0.08214819168468092,0.0036456298084917567,0.0038886717957245407,0.33393969045784494,0.25130541479869845,0.7918307944044096
0.22464775483411845,0.3485117566433413,0.24695866199230143,0.06077798846539506,0.1046304611556168,0.24388129548772447,0.8178101485913284,0.15540700848113673
0.00045456442643188836,0.7063931186751545,0.1281871682537925,0.005909337543614549,0.00045456442643188836,0.6945744435879254,0.0,0.04591100706962072
0.06676445794774288,0.47569676287766804,0.8226334997132605,0.007153334780115309,0.0035766673900576545,0.3010361719965193,0.04292000868069185,0.0005961112316762758
0.12940558485061904,0.7702713383965419,0.35894644369278855,0.06470279242530952,0.19873000530630783,0.2457165569484969,0.3651086143999609,0.15405426767930838
0.09340691164823015,0.9056463699083762,0.012521033733006722,0.1073052590918676,0.08526823972177577,0.01878155059951008,0.03493368411508875,0.3880268353858783
0.03507622469366754,0.8888575161261976,0.40948244531274114,0.004157182185916154,0.0392334068795837,0.10237061132818528,0.027021684208454997,0.16810605464298445
0.0025881405350599825,0.9862315809903206,0.024906163989562732,0.0011252784935043402,0.0025506312519431714,0.16331541869059657,0.004051002576615625,0.004913716088302286
0.09903385989442946,0.8252821657869123,0.2420827686308276,0.012379232486803683,0.015130173039426724,0.4992957103010819,0.023382994697295847,0.016505643315738245
0.011348155882029887,0.9139048203661402,0.23982436097356494,0.03631409882249564,0.048418798429994185,0.23074583626794104,0.20653643705294394,0.0870025284288958
0.15533271598588447,0.7614348822837474,0.08223496728664471,0.2185318112154355,0.00913721858740497,0.5840205547116343,0.003807174411418737,0.019797306939377434
0.017993456954391942,0.648711474408341,0.5076048909238989,0.010417264552542703,0.10796074172635164,0.4791941694169643,0.012311312653005013,0.2822131669688841
0.015206381477864553,0.7299063109374986,0.07603190738932276,0.008050437252987116,0.11091713548560027,0.6189891754518982,0.04561914443359366,0.25224703392692965
0.052425990391084164,0.7195467181176302,0.13630757501681884,0.003931949279331312,0.041940792312867334,0.6776059258047629,0.0,0.0
0.047809539999057765,0.8080485633643566,0.26194240929061224,0.046462792393450504,0.05858352084391585,0.3986372912597492,0.32389279914854624,0.08215160394204292
0.11877468960224799,0.9612463251530767,0.21674079017340447,0.011417101946262598,0.0031304956949429704,0.12024786404692704,0.010496367918338195,0.014547597641205568
0.7318013796465265,0.23846995825186665,0.04653072356133983,0.5826915609613238,0.023265361780669916,0.09887778756784715,0.18109969113362379,0.15096047246321048
0.10947185237414316,0.49087813223999843,0.0038077166043180228,0.2198956338993658,0.0656831114244859,0.04696183811992228,0.022211680191855133,0.8316687683264614
0.16028980813360447,0.8909593781986804,0.3350836061448619,0.06953627147057609,0.01574718901002319,0.06903899181762799,0.10401432740831107,0.21805712781774217
0.08616892783208478,0.11885369356149626,0.9410241187731466,0.07963197468620249,0.005051281976363591,0.11380241158513267,0.2697978843845965,0.0285248864547591
0.2373095412413637,0.5249183874197556,0.2785807658050791,0.2824499431079274,0.02579451535232214,0.4991238720674334,0.493964968996969,0.13026230252922683
0.24649342596697696,0.5358552738412543,0.5644342217794545,0.24738651809004572,0.0026792763692062714,0.3295509934123714,0.3313371776585089,0.23220395199787686
0.03764060855973212,0.906549114589211,0.050792146490240934,0.05351315433793241,0.061222676573058264,0.2575887429147933,0.12924787276534522,0.2906943383950396
0.01656421388895371,0.2880732850252819,0.29311456751322434,0.19588983381719172,0.08066051980707893,0.20741276521820298,0.04753209202917152,0.8606189390130298
0.02800792886769721,0.8263556752008403,0.028495023282787597,0.05747714098066558,0.020701512641341416,0.2693632115449836,0.060399707471207896,0.48538958463756987
0.061878344624309106,0.9095758981480813,0.2689740760548003,0.036125507555232486,0.012876418534538312,0.09406939096065489,0.28220817288196465,0.08083529413349051
0.23990149299835475,0.549392732057301,0.14833603765547126,0.13002294658689456,0.048529691331728256,0.2957564207575137,0.7078009698004895,0.10438461909088718
0.012011020431214296,0.8230384214796886,0.004536351064149606,0.005721988274097798,0.006804526596224408,0.34806184528566064,0.4156947156966184,0.16856668158828647
